,count_A,count_B,ratio_A,ratio_B,log2_fold
3.6.3.-,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
3.6.4.-,2,2,0.0006635700066123628,0.0006036824630323755,0.13645878641350953
3.6.5.-,1,1,0.00033178500347207394,0.0003018412316671084,0.13645878641350923
3.6.5.n1,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
3.60.10.10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
3.90.105.10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
3.90.1100.10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
3.90.1150.10,1,7,0.00033178500347207394,0.002112888619858711,-2.670896134407499
3.90.1300.10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
3.90.1800.10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
3.90.1860.10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
3.90.39.10,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
3.90.440.10,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
3D-structure,45,18,0.014930325141644784,0.00543314216487665,1.4583868812527816
"4 iron, 4 sulfur cluster binding",7,29,0.0023224950223138074,0.008753395709894588,-1.9141672865001074
4.-.-.-,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
4.10.860.10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
4.6.1.-,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
4Fe-4S,4,12,0.0013271400128929405,0.0036220947766850468,-1.4485037140671977
5'-3' DNA helicase activity,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
6.10.250.2740,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
6.2.1.-,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
7.1.1.-,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
AAA+ ATPase domain,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"ABC transporter-like, ATP-binding domain",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"ABC transporter-like, conserved site",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
ADP binding,2,3,0.0006635700066123628,0.0009055236943976427,-0.44850371406719763
AIDS,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
AMP binding,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"AMP-binding enzyme, C-terminal domain",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"AMP-binding enzyme, C-terminal domain superfamily",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"AMP-binding, conserved site",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
AMP-dependent synthetase/ligase domain,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
ANK repeat,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
ATP binding,20,32,0.0066357000631375625,0.009658919403990388,-0.5416131186720777
ATP hydrolysis activity,3,0,0.0009953550097526517,3.0184123136526715e-13,31.618774141601826
"ATP synthase, F0 complex, subunit C",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
ATP synthesis,1,1,0.00033178500347207394,0.0003018412316671084,0.13645878641350923
ATP-binding,13,13,0.00431320504115554,0.003923936008050314,0.13645878641350923
ATP-binding cassette,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
ATP-binding cassette sub-family D,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
ATP-dependent 6-phosphofructokinase,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
ATP-dependent Clp protease/Chaperone ClpA/ClpB,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"ATP-dependent activity, acting on DNA",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
ATP-dependent protein folding chaperone,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"ATPase, AAA-type, core",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"ATPase, alpha/beta subunit, nucleotide-binding domain, active site",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
ATPase-coupled transmembrane transporter activity,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Acetylation,12,11,0.003981420038015252,0.00332025354531978,0.2619896684864388
"Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain",0,2,3.317850031402889e-13,0.0006036824630323755,-30.7608940682941
"Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Actin cross-linking domain,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Activator,3,0,0.0009953550097526517,3.0184123136526715e-13,31.618774141601826
Acyl transferase,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Acyl transferase domain superfamily,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Acyl transferase/acyl hydrolase/lysophospholipase,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Acyl-CoA N-acyltransferase,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Acyltransferase,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Alternative initiation,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Alternative splicing,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Amidase,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Amidase signature,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Amidase signature domain,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"Amidase, conserved site",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Amine oxidase,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"Amino acid exporter protein, LeuE-type",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Amino-acid biosynthesis,4,1,0.0013271400128929405,0.0003018412316671084,2.1364587853314876
Amino-acid transport,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Angiogenesis,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Ankyrin Repeat and EF-hand Domain-containing,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Ankyrin repeat,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Ankyrin repeat-containing domain superfamily,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"Anthrax toxin, edema factor, C-terminal",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"Anthrax toxin, edema factor, central domain superfamily",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Antibiotic,1,1,0.00033178500347207394,0.0003018412316671084,0.13645878641350923
Antibiotic resistance,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Antimicrobial,2,1,0.0006635700066123628,0.0003018412316671084,1.1364587856921615
Antiviral defense,4,0,0.0013271400128929405,3.0184123136526715e-13,32.03381164076045
Apoptosis,1,3,0.00033178500347207394,0.0009055236943976427,-1.4485037133458498
AraC-type arabinose-binding/dimerisation domain,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Aromatic amino acid biosynthesis,1,4,0.00033178500347207394,0.0012073649257629097,-1.8635412125044692
Autocatalytic cleavage,2,2,0.0006635700066123628,0.0006036824630323755,0.13645878641350953
Auxin biosynthesis,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
B cell activation,1,3,0.00033178500347207394,0.0009055236943976427,-1.4485037133458498
B cell costimulation,0,2,3.317850031402889e-13,0.0006036824630323755,-30.7608940682941
B-cell activation,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Bacterial microcompartment,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Bacteriochlorophyll,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Bacteriocin immunity,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"Bacteriophage N4 adsorption protein A, C-terminal",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Beta-grasp domain superfamily,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Biological rhythms,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Biomineralization,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
C-type lectin fold,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
C21-steroid hormone biosynthetic process,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"CDP-alcohol phosphatidyltransferase, conserved site",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"CDP-alcohol phosphatidyltransferase, transmembrane domain",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
CF,1,2,0.00033178500347207394,0.0006036824630323755,-0.8635412128651428
"CGT/MARTX, cysteine protease",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
COPII-coated vesicle cargo loading,1,3,0.00033178500347207394,0.0009055236943976427,-1.4485037133458498
Calcium,7,4,0.0023224950223138074,0.0012073649257629097,0.9438137083165392
Calmodulin-binding,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Calvin cycle,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Capsid protein,3,6,0.0009953550097526517,0.001811047388493444,-0.8635412133460416
Carbohydrate sulfotransferase 8-10,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Carbon dioxide fixation,2,5,0.0006635700066123628,0.001509206157128177,-1.1854693080410443
Catecholamine metabolism,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Cell cycle,9,0,0.002986065028594385,3.0184123136526715e-13,33.20373664200238
Cell division,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Cell inner membrane,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Cell membrane,16,1,0.005308560050576407,0.0003018412316671084,4.136458785060983
Cell outer membrane,3,0,0.0009953550097526517,3.0184123136526715e-13,31.618774141601826
Cell projection,1,1,0.00033178500347207394,0.0003018412316671084,0.13645878641350923
Cellulose Synthase/LPS Assembly/PSI Assembly,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Chaperone,7,5,0.0023224950223138074,0.001509206157128177,0.6218856135013117
CheY-like superfamily,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Chlorophyll,3,2,0.0009953550097526517,0.0006036824630323755,0.7214212868942164
Chloroplast,5,7,0.0016589250160332295,0.002112888619858711,-0.34896804067429255
Cholesterol metabolism,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Chromatin regulator,2,4,0.0006635700066123628,0.0012073649257629097,-0.8635412132258168
Chromophore,2,2,0.0006635700066123628,0.0006036824630323755,0.13645878641350953
Chromosome,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Chromosome partition,3,0,0.0009953550097526517,3.0184123136526715e-13,31.618774141601826
Chylomicron,2,3,0.0006635700066123628,0.0009055236943976427,-0.44850371406719763
Clathrin- and caveolin-independent endocytosis of virus by host,1,3,0.00033178500347207394,0.0009055236943976427,-1.4485037133458498
Clathrin-mediated endocytosis of virus by host,0,4,3.317850031402889e-13,0.0012073649257629097,-31.760894067933425
"ClpA/B, conserved site 1",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"ClpA/ClpB, AAA lid domain",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Coiled coil,5,5,0.0016589250160332295,0.001509206157128177,0.13645878641350953
Concanavalin A-like lectin/glucanase domain superfamily,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Copper,2,2,0.0006635700066123628,0.0006036824630323755,0.13645878641350953
"Copper amine oxidase, N2-terminal",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"Copper amine oxidase, N3-terminal",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"Copper amine oxidase, catalytic domain",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"Copper amine oxidase, copper-binding site",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Cro/C1-type helix-turn-helix domain,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"Cysteine peptidase, histidine active site",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Cystine-knot cytokine,0,2,3.317850031402889e-13,0.0006036824630323755,-30.7608940682941
"Cytochrome b/b6, C-terminal",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Cytochrome c-like domain,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Cytochrome f,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Cytochrome f large domain superfamily,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Cytolysin/lectin,1,1,0.00033178500347207394,0.0003018412316671084,0.13645878641350923
Cytolysis,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Cytoplasm,31,42,0.01028533509768074,0.01267733171764306,-0.301662325966187
Cytoplasmic inwards viral transport,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Cytoplasmic vesicle,0,2,3.317850031402889e-13,0.0006036824630323755,-30.7608940682941
Cytoskeleton,3,6,0.0009953550097526517,0.001811047388493444,-0.8635412133460416
DNA binding,17,41,0.005640345053716696,0.012375490486277793,-1.1336303769045584
DNA catabolic process,3,7,0.0009953550097526517,0.002112888619858711,-1.0859336346481394
DNA damage,3,2,0.0009953550097526517,0.0006036824630323755,0.7214212868942164
DNA damage checkpoint signaling,0,3,3.317850031402889e-13,0.0009055236943976427,-31.345856568774806
DNA damage response,6,1,0.0019907100191735184,0.0003018412316671084,2.7214212859324194
DNA endonuclease activity,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA helicase,6,12,0.0019907100191735184,0.0036220947766850468,-0.8635412134662659
DNA helicase activity,0,5,3.317850031402889e-13,0.001509206157128177,-32.082822162748656
DNA integration,2,1,0.0006635700066123628,0.0003018412316671084,1.1364587856921615
DNA ligase,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
DNA ligation,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"DNA methylase, N-6 adenine-specific, conserved site",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
DNA polymerase epsilon catalytic subunit,1,5,0.00033178500347207394,0.001509206157128177,-2.1854693073196967
"DNA polymerase family B, thumb domain",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
"DNA polymerase, palm domain superfamily",0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
DNA recombination,10,17,0.003317850031734674,0.005131300933511383,-0.6290759598900626
DNA repair,12,14,0.003981420038015252,0.004225777239415581,-0.08593363490576354
DNA replication,5,6,0.0016589250160332295,0.001811047388493444,-0.12657561937219466
DNA replication proofreading,6,35,0.0019907100191735184,0.01056444309808619,-2.4078617296110716
DNA replication termination,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA restriction-modification system,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA synthesis involved in DNA repair,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
DNA topoisomerase,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
DNA topological change,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA-3-methyladenine glycosylase II,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA-binding,19,14,0.006303915059997274,0.004225777239415581,0.5770313777723725
DNA-binding transcription activator activity,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA-binding transcription factor activity,5,1,0.0016589250160332295,0.0003018412316671084,2.4583868801467155
DNA-binding transcription repressor activity,4,0,0.0013271400128929405,3.0184123136526715e-13,32.03381164076045
DNA-directed 5'-3' RNA polymerase activity,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
DNA-directed DNA polymerase,5,29,0.0016589250160332295,0.008753395709894588,-2.3995941135879093
DNA-directed DNA polymerase activity,2,18,0.0006635700066123628,0.00543314216487665,-3.033466214387605
DNA-directed RNA polymerase,2,10,0.0006635700066123628,0.003018412313954513,-2.185469307896775
DNA-directed RNA polymerase complex,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA-templated DNA replication,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
DNA-templated transcription,8,14,0.002654280025454096,0.004225777239415581,-0.6708961355668075
DNA-templated transcription initiation,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA-templated transcription termination,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
DNA/RNA polymerase superfamily,0,3,3.317850031402889e-13,0.0009055236943976427,-31.345856568774806
Decarboxylase,1,3,0.00033178500347207394,0.0009055236943976427,-1.4485037133458498
Degradation of host peptidoglycans during virus entry,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Developmental protein,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Direct protein sequencing,35,10,0.011612475110241894,0.003018412313954513,1.9438137083680633
Disulfide bond,4,4,0.0013271400128929405,0.0012073649257629097,0.13645878641350923
Domain of unknown function DUF4136,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
"EF-Hand 1, calcium-binding site",0,2,3.317850031402889e-13,0.0006036824630323755,-30.7608940682941
EF-hand domain,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
EKC/KEOPS complex,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
ERAD pathway,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
EV matrix domain superfamily,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
EV matrix protein,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Early protein,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
Electron transport,5,6,0.0016589250160332295,0.001811047388493444,-0.12657561937219466
Endonuclease,5,5,0.0016589250160332295,0.001509206157128177,0.13645878641350953
"Endonuclease GajA/Old nuclease/RecF-like, AAA domain",1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Endoplasmic reticulum,1,5,0.00033178500347207394,0.001509206157128177,-2.1854693073196967
Endoribonuclease EndoU-like,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Enterotoxin,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
Eukaryotic host gene expression shutoff by virus,2,1,0.0006635700066123628,0.0003018412316671084,1.1364587856921615
Exocytosis,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
Exonuclease,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
FAD,2,0,0.0006635700066123628,3.0184123136526715e-13,31.03381164112112
FAD binding,0,1,3.317850031402889e-13,0.0003018412316671084,-29.760894069015446
FAD/NAD,1,0,0.00033178500347207394,3.0184123136526715e-13,30.033811641842465
FMN,1,3,0.00033178500347207394,0.0009055236943976427,-1.4485037133458498
